663.97,686.5,661,678,942.3670431,'2017-12-23T02:00:00'
678,699,660.3072827,699,701.2199535,'2017-12-23T03:00:00'
699,700,672.6813455,676.2413092,1689.042433,'2017-12-23T04:00:00'
681,684.9999999,645,654.5992667,1141.4666,'2017-12-23T05:00:00'
648.293082,659.999,630,657,1109.209919,'2017-12-23T06:00:00'
657,678.98328,656.7008913,673.99663,681.3541286,'2017-12-23T07:00:00'
673.99663,683.7999,665.98603,678.9999999,608.0964997,'2017-12-23T08:00:00'
674.1,689.4655816,662.9668427,681.050002,532.5054375,'2017-12-23T09:00:00'
681.050002,690.1,671.978,686.9397796,666.818532,'2017-12-23T10:00:00'
689,708,684.1810723,708,1062.752607,'2017-12-23T11:00:00'
708,709,680.0000001,692.7803442,769.4364071,'2017-12-23T12:00:00'
692.7903537,705.35474,686.57985,698.2708471,1142.420879,'2017-12-23T13:00:00'
698.2708471,722,698.2708471,716,1774.534261,'2017-12-23T14:00:00'
715.26,721.98888,677,691.999999,1360.187852,'2017-12-23T15:00:00'
692,711.9999998,686.1225625,711,990.724778,'2017-12-23T16:00:00'
707.56,711.6257469,690.5,699,533.6648989,'2017-12-23T17:00:00'
702.5752436,708,686.3225625,686.3225625,585.3955756,'2017-12-23T18:00:00'
689,697.32,686.3225625,691.5000002,522.2063222,'2017-12-23T19:00:00'
697.32,715,692.0000002,710,1181.554053,'2017-12-23T20:00:00'
710,715.62285,705.0000001,710,262.1852155,'2017-12-23T21:00:00'
710.5103,717,691.1149902,697.8077302,441.7777552,'2017-12-23T22:00:00'
691.1149904,699.2044158,655,665,1294.633057,'2017-12-23T23:00:00'
665,674.24119,627,658.3804381,2762.155327,'2017-12-24T00:00:00'
651,670.6674664,633.5,635.0006364,1059.598062,'2017-12-24T01:00:00'
635,642.3907939,589.0644892,610,1993.382197,'2017-12-24T02:00:00'
607.526054,650,595.001,641.010141,1877.656156,'2017-12-24T03:00:00'
642,650,620,639.4256281,590.7864468,'2017-12-24T04:00:00'
639.4320225,649,629.4093662,647.6398073,1196.52451,'2017-12-24T05:00:00'
645.6140351,659.0000001,641.0064101,655,368.7861608,'2017-12-24T06:00:00'
659.0000001,663,636.6,637.083,431.9656632,'2017-12-24T07:00:00'
637.083,652,625.4189601,652,1569.607592,'2017-12-24T08:00:00'
652,655.05,613,619,693.1902091,'2017-12-24T09:00:00'
619,623.063,600.0000001,610,1268.129121,'2017-12-24T10:00:00'
609,612.9999997,567.274616,587.437,2963.559761,'2017-12-24T11:00:00'
587.437,593,570.6317456,583.525221,4875.919022,'2017-12-24T12:00:00'
583.525221,615,583.525221,610,4764.696678,'2017-12-24T13:00:00'
615.065,628,606.1000001,627.8184306,498.3583647,'2017-12-24T14:00:00'
627.8184306,629,597.37352,607,854.0050694,'2017-12-24T15:00:00'
607,626.6,605.77,618.8,654.8021168,'2017-12-24T16:00:00'
619,626.6,609.2941277,611,771.3411814,'2017-12-24T17:00:00'
611,611.9999998,594,606,473.2827834,'2017-12-24T18:00:00'
605.9999999,605.9999999,590.4,593,1046.427736,'2017-12-24T19:00:00'
592.0000003,629.9999,592.0000003,624.0960297,596.6715022,'2017-12-24T20:00:00'
624.0960297,625.5113528,612.53454,620,298.0097099,'2017-12-24T21:00:00'
618.07,639,614,636,503.0979816,'2017-12-24T22:00:00'
638.8699992,658.83316,632.4334819,658.83315,663.9220165,'2017-12-24T23:00:00'
658.83315,677.95008,656.3865747,675,1088.520674,'2017-12-25T00:00:00'
675,688.0000012,654.0000012,688.0000012,1235.60092,'2017-12-25T01:00:00'
689,696.18007,670,673,1042.544529,'2017-12-25T02:00:00'
671.5516544,685.7894899,671.5516544,675.6687666,316.7101002,'2017-12-25T03:00:00'
675.6687666,697,661.0995157,693.2,1175.139012,'2017-12-25T04:00:00'
693.2,694.8,685,691.8888,1313.602211,'2017-12-25T05:00:00'
691.9999,702.6,689.0000001,693,1162.747203,'2017-12-25T06:00:00'
693,700,689.0100002,695.5508982,201.3783716,'2017-12-25T07:00:00'
698.9,712.2887054,691,712.2,472.0501371,'2017-12-25T08:00:00'
712.2,718,701.3058901,708.4999999,695.7863849,'2017-12-25T09:00:00'
704.7619048,715.79,703.8978017,709,714.5620242,'2017-12-25T10:00:00'
709,723,707.0000001,718.1706764,669.654205,'2017-12-25T11:00:00'
718.1706764,739.0380634,716.1611181,734.1006,872.3892087,'2017-12-25T12:00:00'
734.1006,737,692,692.6,1761.627332,'2017-12-25T13:00:00'
692.6,707.276069,682.9922135,687.21,1536.069529,'2017-12-25T14:00:00'
687.21,712.4,684,704.2411908,770.0036913,'2017-12-25T15:00:00'
707.8,717.9,702,709.0000002,543.0533839,'2017-12-25T16:00:00'
714.4753414,714.4753414,695.0000002,707.999,515.4870891,'2017-12-25T17:00:00'
707.999,722,707.999,717.0000002,283.5694815,'2017-12-25T18:00:00'
717.0000002,721,714,719.99,177.6047666,'2017-12-25T19:00:00'
720,730,710.01,715,678.9681445,'2017-12-25T20:00:00'
715,720.2366133,700,715,345.363339,'2017-12-25T21:00:00'
715,716,701.0000001,708.4170078,299.8502783,'2017-12-25T22:00:00'
710,717.5,707.6686931,709.4001,612.9270267,'2017-12-25T23:00:00'
709.4001,724,709.4001,721.9,801.6147825,'2017-12-26T00:00:00'
721.2217011,721.9,711.4449598,718,314.0062068,'2017-12-26T01:00:00'
718,735,717,726.7700008,699.136991,'2017-12-26T02:00:00'
730.6,746,726.7700009,746,545.6132977,'2017-12-26T03:00:00'
745.0000001,746.5,726.7700009,729.1111111,825.2017796,'2017-12-26T04:00:00'
729.1111111,735,718.0000001,733.8,743.9935644,'2017-12-26T05:00:00'
733.3380428,740,731.0691511,737,311.4790033,'2017-12-26T06:00:00'
737,741,731.2056647,740,227.5199666,'2017-12-26T07:00:00'
740.795484,748,739.155,739.9999999,576.7154318,'2017-12-26T08:00:00'
739.9999999,750,736.10131,745.2512189,394.4151794,'2017-12-26T09:00:00'
745.5344925,750,740.0000002,741,323.0029299,'2017-12-26T10:00:00'
741,744,729.390816,735,297.080985,'2017-12-26T11:00:00'
730.1,735.01,720,735.009,473.3976785,'2017-12-26T12:00:00'
730.42,740,730.42,733,272.2782307,'2017-12-26T13:00:00'
733.8345865,745.247198,729.7000001,740,492.8490814,'2017-12-26T14:00:00'
739.0423447,744.875,730,742,869.6772379,'2017-12-26T15:00:00'
743,744.875,741,741.5,812.5414474,'2017-12-26T16:00:00'
741.8,744,731.3779061,738,480.2028946,'2017-12-26T17:00:00'
738,743,734.0000432,740,284.5664393,'2017-12-26T18:00:00'
740,744.7,736.130002,744.44666,297.3711127,'2017-12-26T19:00:00'
744.44666,744.44666,735.5,735.5,219.8103416,'2017-12-26T20:00:00'
739.6,743.9,735.1690564,743.9,164.8205229,'2017-12-26T21:00:00'
743.9,745.99,735,740,297.9382071,'2017-12-26T22:00:00'
740,749,737.3500001,748.5999756,488.0201277,'2017-12-26T23:00:00'
748.5999756,755.13411,743.0814223,750,532.8430633,'2017-12-27T00:00:00'
750.0000003,762,750.0000001,756,514.0862749,'2017-12-27T01:00:00'
756,759.927071,750.0000006,755.7082735,216.0012647,'2017-12-27T02:00:00'
755.7082735,758,750.0000004,757.7495,356.0483503,'2017-12-27T03:00:00'
757.7495,763,756,762.01,623.6055079,'2017-12-27T04:00:00'
762.01,763.2724264,758.7199707,762.989991,202.5586595,'2017-12-27T05:00:00'
763,765.93,761,762.707,197.6619101,'2017-12-27T06:00:00'
764.5,767.6864035,762.706,764.0000001,492.7446649,'2017-12-27T07:00:00'
764.0000001,770,760.01,762,2130.888975,'2017-12-27T08:00:00'
762,765.2301547,746,749.6783094,1093.127729,'2017-12-27T09:00:00'
749.6783094,755,731.7,738,1220.66668,'2017-12-27T10:00:00'
737.999999,750,735.31,747,331.2208004,'2017-12-27T11:00:00'
747.0000001,755,745.6457853,751.3,259.8315254,'2017-12-27T12:00:00'
751.3,756.5,745,756.001,269.1606563,'2017-12-27T13:00:00'
756.5,756.5,731.5100009,733.8573253,388.8902466,'2017-12-27T14:00:00'
734.4,738.675,723.0568964,736,697.3537511,'2017-12-27T15:00:00'
736,743.5,710,710,763.8412489,'2017-12-27T16:00:00'
710,725.3,701,724.2,1079.998435,'2017-12-27T17:00:00'
724.2,732.76136,714.5003464,726.0522704,720.9541094,'2017-12-27T18:00:00'
726.0522704,739.09675,718,718,259.8812285,'2017-12-27T19:00:00'
719.88621,731.1255639,709,720,462.1835308,'2017-12-27T20:00:00'
717,735.8104364,716.1905082,730.4499756,154.2643887,'2017-12-27T21:00:00'
730.4499756,736.44359,725,730.5225387,363.3715987,'2017-12-27T22:00:00'
734.5225387,741.12,730.5225387,737.3856752,221.5620474,'2017-12-27T23:00:00'
738,741.8166258,725.3660417,726.0304668,185.702252,'2017-12-28T00:00:00'
727.3000005,735.882085,716.436,735.882085,367.0131043,'2017-12-28T01:00:00'
735.882085,737.8,668,682.1504201,1628.554313,'2017-12-28T02:00:00'
682.1504201,703.9587,674.1,694.1234568,1766.645585,'2017-12-28T03:00:00'
695.6720162,712.0308051,687.9772579,697.6,427.9022092,'2017-12-28T04:00:00'
697.6,702,673,681,957.7676434,'2017-12-28T05:00:00'
679,692.7525054,677.0000006,680,601.1807813,'2017-12-28T06:00:00'
682.26,699,680,693.5,506.436175,'2017-12-28T07:00:00'
693.5,694.5,681.1000001,693.5,565.1646263,'2017-12-28T08:00:00'
694.5,698,689.0000001,690,150.4752666,'2017-12-28T09:00:00'
691.35,696.9999998,657,662.9999999,716.4424363,'2017-12-28T10:00:00'
657.3208767,676.2882,657,675,396.0138734,'2017-12-28T11:00:00'
676.0745826,690.6893084,670,684.5,664.8247954,'2017-12-28T12:00:00'
684.5,697,681.278121,691.01,294.3746313,'2017-12-28T13:00:00'
690.01,703.9587,681.26756,702,398.6231034,'2017-12-28T14:00:00'
703.301464,715.3041007,699.7849567,703,585.3364222,'2017-12-28T15:00:00'
706.4400495,710,680,680,1263.316753,'2017-12-28T16:00:00'
689.5688239,701.0612094,681.8466093,700.43891,437.9311325,'2017-12-28T17:00:00'
695.0110012,700.2944633,666.66,674.5453919,464.8458439,'2017-12-28T18:00:00'
675.2034678,689.98476,675,689.2911638,284.6965286,'2017-12-28T19:00:00'
689.2911639,700,685.0000001,690,419.117887,'2017-12-28T20:00:00'
690,696.9999,685.51,696,242.0459261,'2017-12-28T21:00:00'
696.0023429,709,690.2093697,704.2346946,343.9133018,'2017-12-28T22:00:00'
702.8381039,712.5,696.1829991,706.7241385,566.1972516,'2017-12-28T23:00:00'
712.5,716.6,707.6923439,716.5325199,143.5680717,'2017-12-29T00:00:00'
716.5325199,716.5325199,706,711.9,480.5223365,'2017-12-29T01:00:00'
711.9,734,710.9975427,732,1225.098007,'2017-12-29T02:00:00'
732,738,726.9,736,538.1653533,'2017-12-29T03:00:00'
734.501,739.9,732.1,736,582.0440006,'2017-12-29T04:00:00'
736,742,735,742,367.0462122,'2017-12-29T05:00:00'
741.6,746,739.2100003,740,386.1116563,'2017-12-29T06:00:00'
744.97,744.97,720.7772321,733.989,836.7309664,'2017-12-29T07:00:00'
733.39,743.4044902,723.5191607,731.5,432.3780469,'2017-12-29T08:00:00'
734.4,737.2678772,714.9527284,716.28677,371.6292063,'2017-12-29T09:00:00'
716.28677,727.9999997,703,709.291235,979.0616239,'2017-12-29T10:00:00'
702.8877354,728.2009079,701,723.5191607,633.9819048,'2017-12-29T11:00:00'
724.0030001,728.2009078,713.5191606,722.9999999,427.0301793,'2017-12-29T12:00:00'
